4.657660323295944238e+01,1.356756226315937113e+02,9.798633532113609590e+01,5.297740500263054031e+01,2.138866065799905414e+01,8.002417567566149614e+01,3.199830710215473495e+00,3.373267318601214271e+01,1.005558613893387729e+02,3.252499989632043054e+01,9.999333674154636356e+02,1.219901075590865913e+00,2.722833888848592565e+01,1.600962181262885053e+01,2.639511236631463120e+01,1.950525181640863082e+01,2.638108801830015793e+01,1.858326006423567733e+01,2.466353241948424824e+01,2.307930895670756399e+01,3.250434692800987335e+01,1.746398088754696332e+01,3.621236004336777370e+01,5.809533063610889059e+00,5.325248937807734251e+01,1.243503872429368329e+02,4.005542259168407782e+01,8.823778786066559121e+01,3.099464708365226073e+01,4.367937315837215806e+01,3.813716157809281526e+01,1.781861747983074551e+01,7.299325527271700764e+01,2.706262859463724268e+01,3.298482959119473890e+01,3.487551567672061736e+01,1.677170862277353081e+01,4.299385966939719594e+01,9.696194296096804521e+01,1.682876560900166751e+01,9.759316198247805829e+00,3.310614166766438871e+01,3.721913542337599523e+01,3.230358839460567566e+01,6.649566046996498336e+00,4.378410618739253835e+01,3.269823265734882245e+00,4.809734779804483829e+00,1.339944163816133571e+00,7.879603704564929423e+00
1.336642844963916588e+01,3.517801712623920452e+01,2.706391947344859616e+01,1.263248845958543853e+01,6.246808400232081837e+00,2.135797801277579566e+01,1.357446362219534741e+00,9.115524620925144816e+00,2.229469177148656911e+01,1.027052588566496283e+01,1.947875587929011658e+02,3.824104152833347481e+00,7.952399805771256602e+00,4.988038991862523197e+00,6.348097516007948471e+00,7.206448082035485925e+00,7.722368924881827468e+00,5.439007034768206239e+00,6.889465894483076447e+00,5.575737782404552867e+00,8.428077324998174191e+00,6.331844568510407889e+00,9.935306012092915751e+00,3.790273838841610399e+00,1.365609869396327092e+01,3.756899472937551820e+01,9.207281630645622883e+00,2.006565209966997898e+01,6.559725438697308064e+00,1.186122347634186447e+01,9.815677433569270249e+00,4.681537493142172934e+00,2.095321350280042694e+01,6.338845240811353143e+00,9.785493694627017902e+00,8.056396113273041948e+00,4.835236307384320753e+00,1.056286699441230148e+01,2.320786540273539700e+01,5.729881017564514956e+00,3.141054162891358637e+00,7.544674855307770045e+00,9.447681174734928078e+00,7.227395647807119516e+00,3.546478088379186655e+00,1.048381760110625116e+01,2.246111104911975964e+00,4.518696406111190278e+00,2.446119980799070781e+00,2.355803500105819737e+00
8.271247562534101760e+00,2.363064117475838444e+01,1.777741040080748292e+01,9.360431806530350229e+00,4.400156060138685099e+00,1.493984246757670853e+01,8.654545260417418895e-01,6.323085445674109906e+00,1.734588737145413262e+01,6.383846609888411905e+00,1.580658198582010812e+02,1.955390797869033026e+00,5.531838316771580111e+00,3.170046712576043646e+00,4.852850117632908855e+00,4.642335252443150928e+00,5.781397460645553821e+00,4.122359660974469264e+00,4.610986087870588612e+00,4.669262170830220882e+00,5.852345749146751430e+00,4.695714140126879599e+00,6.614245900282103463e+00,1.883222691590725972e+00,1.038055472451954309e+01,2.226310772004049809e+01,6.255899890468612945e+00,1.552752848533834573e+01,5.026528684890525511e+00,8.346368578538989169e+00,6.118949809904228765e+00,3.636334397731168622e+00,1.327621539256141503e+01,3.741447469584470387e+00,6.609559577526289864e+00,6.046431736091917308e+00,3.143068667912563452e+00,7.233097771611601168e+00,1.790971300407638012e+01,2.832951512526018512e+00,1.848680537026754722e+00,5.632916384091298134e+00,6.452808347774080744e+00,6.117047708902849656e+00,1.496466114582275297e+00,7.829865066216138203e+00,5.532769578027318946e-01,1.929893320660367895e+00,9.001819659677285923e-01,1.325241877294409676e+00
8.543192159855246715e+00,1.031388981337815380e+01,1.006840646855922650e+01,2.497973285024067458e+00,2.902495409898821599e+00,8.992076945912842234e+00,-4.430103322902093077e-02,2.438576137231110774e+00,2.692006327790528619e+00,4.432407105671238412e+00,1.398550898192151060e+00,3.321377069913476809e+00,3.117141580383058219e+00,2.024934761262897176e+00,4.730223656664807597e-01,5.046138815353137907e+00,6.247140964019152198e-01,8.885325105554450209e-01,9.798898478129437484e-01,1.847702498964100437e+00,2.028870241043562395e+00,3.559871091548089672e-01,4.973142790835469285e+00,2.731299622251072368e+00,1.762794759552020363e+00,3.297434194224676673e+01,1.672645782986756258e+00,3.490817133713651543e+00,3.381076975965998099e-01,3.252988722732332416e+00,4.903924775676182790e+00,3.494775263705181878e+00,1.663306327773344861e+01,8.420872395880938388e-01,3.297069500266946562e+00,8.540525293068024215e-01,2.029798203634291198e+00,3.965034849997935762e+00,4.132143342460379287e+00,4.211671303297501723e+00,3.021069585283755021e+00,9.520392168557032520e-01,2.369415650869669321e+00,1.536597404070678685e+00,3.431996724133222099e+00,8.808872766252316966e-01,-1.685986665768849646e-01,3.629575221027451892e+00,3.256985633945481684e-01,3.155980986145432432e+00
